time,temperature_2m,relative_humidity_2m,wind_speed_10m
2024-02-20 14:00:00,22.5,45,15.5
2024-02-20 15:00:00,21.4,53,13.2
2024-02-20 16:00:00,20.5,57,11.1
2024-02-20 17:00:00,18.4,70,10.0
2024-02-20 18:00:00,16.6,79,7.1
2024-02-20 19:00:00,15.3,88,6.3
2024-02-20 20:00:00,14.4,97,5.4
2024-02-20 21:00:00,14.1,99,3.4
2024-02-20 22:00:00,13.4,99,1.8
2024-02-20 23:00:00,13.4,98,1.6
2024-02-21 00:00:00,12.0,100,2.3
2024-02-21 01:00:00,11.2,100,3.3
2024-02-21 02:00:00,11.6,100,5.2
2024-02-21 03:00:00,11.3,100,4.7
2024-02-21 04:00:00,11.3,99,5.0
2024-02-21 05:00:00,11.0,100,4.7
2024-02-21 06:00:00,10.9,100,4.0
2024-02-21 07:00:00,11.1,100,2.4
2024-02-21 08:00:00,13.4,87,0.4
2024-02-21 09:00:00,16.6,68,1.8
2024-02-21 10:00:00,20.0,49,6.0
2024-02-21 11:00:00,21.6,41,11.1
2024-02-21 12:00:00,22.5,39,16.2
2024-02-21 13:00:00,22.5,40,18.3
2024-02-21 14:00:00,22.6,40,19.1
2024-02-21 15:00:00,21.7,43,17.7
2024-02-21 16:00:00,20.6,47,14.5
2024-02-21 17:00:00,18.6,56,13.1
2024-02-21 18:00:00,15.7,71,7.7
2024-02-21 19:00:00,14.1,80,6.7
2024-02-21 20:00:00,13.1,91,6.2
2024-02-21 21:00:00,12.3,95,6.7
2024-02-21 22:00:00,11.9,98,6.8
2024-02-21 23:00:00,11.4,100,5.8
2024-02-22 00:00:00,10.4,100,2.6
2024-02-22 01:00:00,10.0,100,1.8
2024-02-22 02:00:00,10.2,100,2.7
2024-02-22 03:00:00,10.5,99,3.4
2024-02-22 04:00:00,10.6,99,2.8
2024-02-22 05:00:00,10.8,97,4.0
2024-02-22 06:00:00,11.9,90,3.9
2024-02-22 07:00:00,12.6,86,4.0
2024-02-22 08:00:00,13.9,82,1.0
2024-02-22 09:00:00,16.5,66,3.0
2024-02-22 10:00:00,20.0,50,6.6
2024-02-22 11:00:00,21.3,42,7.7
2024-02-22 12:00:00,22.4,41,13.1
2024-02-22 13:00:00,22.0,43,12.7
2024-02-22 14:00:00,21.8,45,11.9
2024-02-22 15:00:00,20.6,51,9.7
2024-02-22 16:00:00,18.8,63,12.6
2024-02-22 17:00:00,17.3,73,10.1
2024-02-22 18:00:00,16.0,79,8.3
2024-02-22 19:00:00,14.4,88,5.2
2024-02-22 20:00:00,12.9,94,3.6
2024-02-22 21:00:00,12.1,96,4.0
2024-02-22 22:00:00,11.4,97,4.0
2024-02-22 23:00:00,10.6,98,4.1
2024-02-23 00:00:00,11.1,97,2.3
2024-02-23 01:00:00,11.3,99,0.7
2024-02-23 02:00:00,10.9,99,1.8
2024-02-23 03:00:00,10.9,98,1.6
2024-02-23 04:00:00,10.6,98,1.8
2024-02-23 05:00:00,10.4,98,2.8
2024-02-23 06:00:00,10.5,94,4.1
2024-02-23 07:00:00,10.6,93,4.5
2024-02-23 08:00:00,12.9,80,2.4
2024-02-23 09:00:00,16.0,66,0.7
2024-02-23 10:00:00,19.2,49,1.0
2024-02-23 11:00:00,22.0,38,1.5
2024-02-23 12:00:00,24.2,30,5.2
2024-02-23 13:00:00,23.4,37,14.5
2024-02-23 14:00:00,21.8,45,17.8
2024-02-23 15:00:00,21.0,47,15.1
2024-02-23 16:00:00,20.2,50,12.6
2024-02-23 17:00:00,18.2,61,11.9
2024-02-23 18:00:00,16.0,71,8.6
2024-02-23 19:00:00,14.4,82,3.8
2024-02-23 20:00:00,13.4,96,3.6
2024-02-23 21:00:00,12.1,99,4.6
2024-02-23 22:00:00,11.7,100,2.6
2024-02-23 23:00:00,11.9,100,4.1
2024-02-24 00:00:00,12.3,97,4.4
2024-02-24 01:00:00,12.6,95,3.3
2024-02-24 02:00:00,12.2,95,2.7
2024-02-24 03:00:00,11.6,97,3.3
2024-02-24 04:00:00,12.1,94,2.7
2024-02-24 05:00:00,11.6,97,3.1
2024-02-24 06:00:00,10.7,99,2.3
2024-02-24 07:00:00,12.0,95,3.3
2024-02-24 08:00:00,14.4,82,4.7
2024-02-24 09:00:00,15.5,75,2.3
2024-02-24 10:00:00,17.9,62,1.8
2024-02-24 11:00:00,20.5,48,2.7
2024-02-24 12:00:00,21.9,41,2.2
2024-02-24 13:00:00,22.1,40,4.1
2024-02-24 14:00:00,20.6,48,13.9
2024-02-24 15:00:00,19.1,58,14.3
2024-02-24 16:00:00,18.5,64,11.9
2024-02-24 17:00:00,17.5,69,8.1
2024-02-24 18:00:00,15.6,76,5.1
2024-02-24 19:00:00,14.3,78,4.1
2024-02-24 20:00:00,13.3,85,5.3
2024-02-24 21:00:00,12.4,83,4.9
2024-02-24 22:00:00,11.8,87,5.7
2024-02-24 23:00:00,12.4,84,3.1
2024-02-25 00:00:00,12.3,88,0.7
2024-02-25 01:00:00,11.1,93,2.3
2024-02-25 02:00:00,11.3,90,1.8
2024-02-25 03:00:00,9.2,98,2.4
2024-02-25 04:00:00,8.6,99,0.5
2024-02-25 05:00:00,9.1,98,1.6
2024-02-25 06:00:00,8.5,99,1.5
2024-02-25 07:00:00,9.6,99,0.0
2024-02-25 08:00:00,13.9,77,3.8
2024-02-25 09:00:00,17.0,60,4.6
2024-02-25 10:00:00,19.2,49,3.1
2024-02-25 11:00:00,20.7,43,2.6
2024-02-25 12:00:00,21.7,40,1.5
2024-02-25 13:00:00,22.0,40,6.2
2024-02-25 14:00:00,21.4,42,10.3
2024-02-25 15:00:00,20.2,48,14.9
2024-02-25 16:00:00,18.1,61,14.1
2024-02-25 17:00:00,17.0,67,11.2
2024-02-25 18:00:00,15.4,80,6.2
2024-02-25 19:00:00,14.6,82,3.5
2024-02-25 20:00:00,12.1,94,3.0
2024-02-25 21:00:00,12.6,94,5.3
2024-02-25 22:00:00,11.9,95,4.0
2024-02-25 23:00:00,10.9,97,4.2
2024-02-26 00:00:00,9.5,98,4.0
2024-02-26 01:00:00,9.8,98,2.7
2024-02-26 02:00:00,9.4,98,2.9
2024-02-26 03:00:00,9.5,97,2.8
2024-02-26 04:00:00,7.8,100,3.1
2024-02-26 05:00:00,7.7,100,1.1
2024-02-26 06:00:00,7.1,100,1.6
2024-02-26 07:00:00,9.0,98,2.1
2024-02-26 08:00:00,12.8,84,0.8
2024-02-26 09:00:00,14.9,70,2.2
2024-02-26 10:00:00,18.4,53,2.5
2024-02-26 11:00:00,20.8,42,1.3
2024-02-26 12:00:00,23.0,33,2.5
2024-02-26 13:00:00,23.8,29,5.5
2024-02-26 14:00:00,23.0,33,10.2
2024-02-26 15:00:00,20.2,53,14.0
2024-02-26 16:00:00,18.6,64,13.8
2024-02-26 17:00:00,16.6,80,7.2
2024-02-26 18:00:00,15.6,84,3.6
2024-02-26 19:00:00,13.6,92,4.3
2024-02-26 20:00:00,13.8,87,2.5
2024-02-26 21:00:00,12.4,94,1.8
2024-02-26 22:00:00,12.1,93,3.1
2024-02-26 23:00:00,11.4,95,3.5
2024-02-27 00:00:00,11.6,95,2.6
2024-02-27 01:00:00,11.6,96,3.1
2024-02-27 02:00:00,11.3,96,2.5
2024-02-27 03:00:00,11.2,97,2.6
2024-02-27 04:00:00,10.4,98,2.6
2024-02-27 05:00:00,10.6,98,2.5
2024-02-27 06:00:00,10.6,97,2.5
2024-02-27 07:00:00,11.9,91,2.2
2024-02-27 08:00:00,14.6,80,2.3
2024-02-27 09:00:00,15.8,71,3.9
2024-02-27 10:00:00,18.5,57,5.9
2024-02-27 11:00:00,20.4,49,5.0
2024-02-27 12:00:00,21.6,43,1.3
2024-02-27 13:00:00,21.9,44,5.1
2024-02-27 14:00:00,21.6,44,11.5
2024-02-27 15:00:00,19.9,55,15.3
2024-02-27 16:00:00,18.0,72,8.4
2024-02-27 17:00:00,17.0,77,5.1
2024-02-27 18:00:00,14.7,92,3.2
2024-02-27 19:00:00,13.4,98,5.2
2024-02-27 20:00:00,12.4,100,2.1
2024-02-27 21:00:00,11.9,100,3.7
2024-02-27 22:00:00,11.1,100,5.2
2024-02-27 23:00:00,12.4,100,3.0
2024-02-28 00:00:00,12.2,100,2.9
2024-02-28 01:00:00,12.1,100,1.8
2024-02-28 02:00:00,11.9,100,1.8
2024-02-28 03:00:00,11.2,100,3.1
2024-02-28 04:00:00,11.4,100,2.4
2024-02-28 05:00:00,11.1,100,2.9
2024-02-28 06:00:00,10.8,100,1.8
2024-02-28 07:00:00,11.8,95,2.4
2024-02-28 08:00:00,14.1,85,1.9
2024-02-28 09:00:00,16.6,74,3.1
2024-02-28 10:00:00,18.6,61,3.8
2024-02-28 11:00:00,20.8,50,5.0
2024-02-28 12:00:00,22.4,43,3.1
2024-02-28 13:00:00,21.7,44,4.0
2024-02-28 14:00:00,21.8,45,5.2
2024-02-28 15:00:00,21.3,47,5.4
2024-02-28 16:00:00,20.0,51,5.6
2024-02-28 17:00:00,17.2,63,9.9
2024-02-28 18:00:00,15.1,78,2.0
2024-02-28 19:00:00,13.4,90,3.7
2024-02-28 20:00:00,13.2,91,4.8
2024-02-28 21:00:00,13.2,91,8.1
2024-02-28 22:00:00,12.6,95,4.6
2024-02-28 23:00:00,11.4,97,5.4
2024-02-29 00:00:00,11.4,96,3.6
2024-02-29 01:00:00,11.2,96,3.6
2024-02-29 02:00:00,11.1,97,1.4
2024-02-29 03:00:00,10.6,99,1.5
2024-02-29 04:00:00,10.2,99,3.4
2024-02-29 05:00:00,10.5,99,2.9
2024-02-29 06:00:00,9.9,99,3.7
2024-02-29 07:00:00,11.2,93,3.9
2024-02-29 08:00:00,14.6,78,2.4
2024-02-29 09:00:00,17.4,65,3.7
2024-02-29 10:00:00,19.0,56,7.8
2024-02-29 11:00:00,21.1,46,8.9
2024-02-29 12:00:00,22.8,39,8.7
2024-02-29 13:00:00,23.8,35,8.2
2024-02-29 14:00:00,23.9,34,4.8
2024-02-29 15:00:00,23.4,35,5.7
2024-02-29 16:00:00,21.9,43,11.2
2024-02-29 17:00:00,18.6,68,15.9
2024-02-29 18:00:00,15.9,83,9.5
2024-02-29 19:00:00,14.2,92,6.5
2024-02-29 20:00:00,13.1,93,3.9
2024-02-29 21:00:00,12.9,91,4.5
2024-02-29 22:00:00,13.0,89,7.8
2024-02-29 23:00:00,12.1,93,4.4
2024-03-01 00:00:00,11.6,95,2.7
2024-03-01 01:00:00,11.2,96,3.2
2024-03-01 02:00:00,10.7,98,2.9
2024-03-01 03:00:00,10.1,99,2.4
2024-03-01 04:00:00,9.6,99,2.3
2024-03-01 05:00:00,8.8,100,2.3
2024-03-01 06:00:00,8.4,100,1.8
2024-03-01 07:00:00,9.9,96,1.8
2024-03-01 08:00:00,13.2,82,4.9
2024-03-01 09:00:00,15.9,67,2.9
2024-03-01 10:00:00,19.4,48,4.2
2024-03-01 11:00:00,21.2,39,7.3
2024-03-01 12:00:00,22.6,35,8.4
2024-03-01 13:00:00,23.2,32,6.8
2024-03-01 14:00:00,22.9,33,7.4
2024-03-01 15:00:00,22.0,39,9.2
2024-03-01 16:00:00,19.9,53,14.1
2024-03-01 17:00:00,16.9,75,13.0
2024-03-01 18:00:00,15.5,82,5.9
2024-03-01 19:00:00,14.1,87,3.7
2024-03-01 20:00:00,13.1,96,7.0
2024-03-01 21:00:00,12.3,89,6.9
2024-03-01 22:00:00,11.2,95,4.8
2024-03-01 23:00:00,10.8,96,4.7
2024-03-02 00:00:00,11.6,94,3.3
2024-03-02 01:00:00,10.6,93,4.7
2024-03-02 02:00:00,9.9,95,3.5
2024-03-02 03:00:00,9.2,95,3.4
2024-03-02 04:00:00,8.0,96,4.1
2024-03-02 05:00:00,7.6,96,1.6
2024-03-02 06:00:00,7.3,96,0.8
2024-03-02 07:00:00,10.2,88,0.7
2024-03-02 08:00:00,14.1,72,0.4
2024-03-02 09:00:00,16.9,61,2.1
2024-03-02 10:00:00,20.1,47,1.8
2024-03-02 11:00:00,22.0,41,1.3
2024-03-02 12:00:00,23.7,36,4.7
2024-03-02 13:00:00,23.1,39,11.8
2024-03-02 14:00:00,20.9,51,13.2
2024-03-02 15:00:00,19.8,56,11.7
2024-03-02 16:00:00,17.8,71,10.2
2024-03-02 17:00:00,16.3,84,8.4
2024-03-02 18:00:00,15.1,89,5.4
2024-03-02 19:00:00,13.5,99,5.2
2024-03-02 20:00:00,13.1,95,7.1
2024-03-02 21:00:00,12.6,94,3.8
2024-03-02 22:00:00,12.1,99,2.6
2024-03-02 23:00:00,12.1,99,3.6
2024-03-03 00:00:00,11.8,99,4.0
2024-03-03 01:00:00,11.6,95,5.2
2024-03-03 02:00:00,11.4,96,5.0
2024-03-03 03:00:00,11.2,96,3.3
2024-03-03 04:00:00,10.9,99,1.9
2024-03-03 05:00:00,11.1,99,1.1
2024-03-03 06:00:00,11.0,98,1.8
2024-03-03 07:00:00,12.2,93,1.5
2024-03-03 08:00:00,13.4,91,2.4
2024-03-03 09:00:00,16.0,73,4.1
2024-03-03 10:00:00,18.6,57,4.3
2024-03-03 11:00:00,20.5,47,1.5
2024-03-03 12:00:00,21.5,42,6.1
2024-03-03 13:00:00,21.7,42,5.4
2024-03-03 14:00:00,20.0,49,10.6
2024-03-03 15:00:00,20.5,54,7.1
2024-03-03 16:00:00,17.4,72,8.9
2024-03-03 17:00:00,16.1,86,3.3
2024-03-03 18:00:00,14.7,91,2.2
2024-03-03 19:00:00,14.1,98,1.8
2024-03-03 20:00:00,13.4,100,3.4
2024-03-03 21:00:00,12.2,99,3.3
2024-03-03 22:00:00,12.1,99,4.1
2024-03-03 23:00:00,12.1,98,4.3
2024-03-04 00:00:00,11.9,96,5.6
2024-03-04 01:00:00,11.6,96,5.1
2024-03-04 02:00:00,10.0,100,6.0
2024-03-04 03:00:00,10.8,100,3.0
2024-03-04 04:00:00,11.1,100,2.5
2024-03-04 05:00:00,10.6,100,2.6
2024-03-04 06:00:00,11.1,99,0.7
2024-03-04 07:00:00,11.6,97,0.4
2024-03-04 08:00:00,13.7,90,3.1
2024-03-04 09:00:00,15.2,80,3.4
2024-03-04 10:00:00,17.9,66,4.0
2024-03-04 11:00:00,20.1,56,4.6
2024-03-04 12:00:00,21.5,50,4.6
2024-03-04 13:00:00,21.9,46,4.9
2024-03-04 14:00:00,22.0,46,9.7
2024-03-04 15:00:00,18.6,66,11.7
2024-03-04 16:00:00,18.0,75,4.2
2024-03-04 17:00:00,16.5,80,6.6
2024-03-04 18:00:00,14.6,95,2.8
2024-03-04 19:00:00,14.3,97,1.1
2024-03-04 20:00:00,13.0,96,4.4
2024-03-04 21:00:00,12.5,97,4.7
2024-03-04 22:00:00,12.2,100,1.1
2024-03-04 23:00:00,12.3,100,3.4
2024-03-05 00:00:00,12.4,99,2.6
2024-03-05 01:00:00,12.7,96,2.9
2024-03-05 02:00:00,11.9,98,3.2
2024-03-05 03:00:00,12.1,98,1.9
2024-03-05 04:00:00,11.8,99,2.9
2024-03-05 05:00:00,12.1,97,1.3
2024-03-05 06:00:00,11.9,98,1.1
2024-03-05 07:00:00,12.7,93,0.5
2024-03-05 08:00:00,14.6,86,4.8
2024-03-05 09:00:00,16.8,73,6.0
2024-03-05 10:00:00,18.2,62,8.8
2024-03-05 11:00:00,20.0,53,9.9
2024-03-05 12:00:00,21.0,49,9.7
2024-03-05 13:00:00,21.8,45,6.6
2024-03-05 14:00:00,22.3,42,7.6
2024-03-05 15:00:00,21.8,44,8.0
2024-03-05 16:00:00,20.2,52,9.8
2024-03-05 17:00:00,18.9,59,10.0
2024-03-05 18:00:00,16.1,73,4.8
2024-03-05 19:00:00,14.4,86,1.5
2024-03-05 20:00:00,14.4,83,5.9
2024-03-05 21:00:00,13.9,88,5.4
2024-03-05 22:00:00,13.4,93,3.8
2024-03-05 23:00:00,12.4,96,3.9
2024-03-06 00:00:00,11.8,98,4.6
2024-03-06 01:00:00,11.4,98,4.4
2024-03-06 02:00:00,12.1,97,3.1
2024-03-06 03:00:00,11.6,97,2.6
2024-03-06 04:00:00,11.6,95,4.0
2024-03-06 05:00:00,10.9,95,4.5
2024-03-06 06:00:00,10.6,95,4.7
2024-03-06 07:00:00,11.6,88,5.8
2024-03-06 08:00:00,14.0,82,6.1
2024-03-06 09:00:00,16.5,69,5.1
2024-03-06 10:00:00,19.4,53,4.0
2024-03-06 11:00:00,21.1,45,9.0
2024-03-06 12:00:00,22.1,40,10.7
2024-03-06 13:00:00,23.3,35,11.7
2024-03-06 14:00:00,23.5,35,14.3
2024-03-06 15:00:00,23.8,35,12.4
2024-03-06 16:00:00,22.4,37,9.9
2024-03-06 17:00:00,20.2,46,9.1
2024-03-06 18:00:00,17.5,59,6.1
2024-03-06 19:00:00,15.5,74,5.1
2024-03-06 20:00:00,14.2,87,4.7
2024-03-06 21:00:00,13.2,88,3.9
2024-03-06 22:00:00,12.4,91,4.7
2024-03-06 23:00:00,12.2,93,3.8
2024-03-07 00:00:00,12.6,91,3.7
2024-03-07 01:00:00,11.7,96,2.9
2024-03-07 02:00:00,11.2,98,2.9
2024-03-07 03:00:00,9.8,100,4.3
2024-03-07 04:00:00,8.8,100,3.6
2024-03-07 05:00:00,8.8,100,1.8
2024-03-07 06:00:00,8.6,100,1.8
2024-03-07 07:00:00,10.0,96,1.9
2024-03-07 08:00:00,13.5,81,1.1
2024-03-07 09:00:00,17.0,65,0.5
2024-03-07 10:00:00,19.2,57,4.3
2024-03-07 11:00:00,21.0,49,8.8
2024-03-07 12:00:00,22.4,43,10.5
2024-03-07 13:00:00,22.7,41,9.7
2024-03-07 14:00:00,22.0,47,9.2
2024-03-07 15:00:00,21.7,51,6.6
2024-03-07 16:00:00,21.8,50,6.4
2024-03-07 17:00:00,19.3,62,9.0
2024-03-07 18:00:00,17.3,69,7.0
2024-03-07 19:00:00,15.3,81,4.5
2024-03-07 20:00:00,14.2,82,4.9
2024-03-07 21:00:00,13.7,86,4.3
2024-03-07 22:00:00,13.1,91,4.4
2024-03-07 23:00:00,12.3,95,4.3
2024-03-08 00:00:00,11.6,97,3.6
2024-03-08 01:00:00,10.8,98,3.3
2024-03-08 02:00:00,10.9,99,3.3
2024-03-08 03:00:00,9.9,100,1.8
2024-03-08 04:00:00,9.9,100,3.1
2024-03-08 05:00:00,8.9,100,2.6
2024-03-08 06:00:00,8.9,100,2.2
2024-03-08 07:00:00,11.1,93,2.6
2024-03-08 08:00:00,15.6,73,3.4
2024-03-08 09:00:00,18.1,61,5.8
2024-03-08 10:00:00,19.4,54,8.7
2024-03-08 11:00:00,20.9,48,10.6
2024-03-08 12:00:00,21.8,45,11.8
2024-03-08 13:00:00,22.2,43,11.7
2024-03-08 14:00:00,21.5,50,12.0
2024-03-08 15:00:00,21.6,49,10.5
2024-03-08 16:00:00,21.1,50,9.5
2024-03-08 17:00:00,20.0,54,8.9
2024-03-08 18:00:00,16.6,72,5.7
2024-03-08 19:00:00,14.1,84,7.4
2024-03-08 20:00:00,13.6,80,5.2
2024-03-08 21:00:00,12.6,88,4.7
2024-03-08 22:00:00,12.9,90,5.0
2024-03-08 23:00:00,11.3,97,3.9
2024-03-09 00:00:00,11.4,97,4.3
2024-03-09 01:00:00,11.6,96,3.1
2024-03-09 02:00:00,11.3,97,2.3
2024-03-09 03:00:00,10.4,98,4.2
2024-03-09 04:00:00,10.8,98,1.8
2024-03-09 05:00:00,10.8,98,1.9
2024-03-09 06:00:00,10.8,98,1.9
2024-03-09 07:00:00,12.4,92,1.1
2024-03-09 08:00:00,15.1,77,2.4
2024-03-09 09:00:00,17.8,65,3.8
2024-03-09 10:00:00,20.4,51,8.0
2024-03-09 11:00:00,21.2,47,10.9
2024-03-09 12:00:00,21.0,51,8.4
2024-03-09 13:00:00,21.4,53,7.1
2024-03-09 14:00:00,21.7,52,8.7
2024-03-09 15:00:00,20.7,54,5.4
2024-03-09 16:00:00,20.2,54,6.6
2024-03-09 17:00:00,19.3,58,6.7
2024-03-09 18:00:00,16.8,72,6.9
2024-03-09 19:00:00,15.1,82,6.8
2024-03-09 20:00:00,13.3,91,5.6
2024-03-09 21:00:00,12.5,94,3.8
2024-03-09 22:00:00,12.4,95,4.6
2024-03-09 23:00:00,11.6,96,3.6
2024-03-10 00:00:00,12.0,95,3.7
2024-03-10 01:00:00,11.8,96,3.4
2024-03-10 02:00:00,11.6,97,2.4
2024-03-10 03:00:00,11.3,97,3.3
2024-03-10 04:00:00,10.9,97,4.3
2024-03-10 05:00:00,10.6,97,4.7
2024-03-10 06:00:00,10.2,96,4.7
2024-03-10 07:00:00,12.9,89,4.7
2024-03-10 08:00:00,15.6,73,2.1
2024-03-10 09:00:00,18.6,58,5.2
2024-03-10 10:00:00,21.2,46,7.6
2024-03-10 11:00:00,22.0,43,13.1
2024-03-10 12:00:00,22.2,44,15.1
2024-03-10 13:00:00,22.6,41,15.6
2024-03-10 14:00:00,22.7,40,16.9
2024-03-10 15:00:00,22.4,42,15.6
2024-03-10 16:00:00,22.0,42,12.0
2024-03-10 17:00:00,20.5,51,10.7
2024-03-10 18:00:00,18.0,62,8.0
2024-03-10 19:00:00,16.2,70,6.5
2024-03-10 20:00:00,13.9,81,5.2
2024-03-10 21:00:00,12.6,90,5.2
2024-03-10 22:00:00,11.6,94,4.0
2024-03-10 23:00:00,10.5,97,3.4
2024-03-11 00:00:00,9.8,99,3.7
2024-03-11 01:00:00,10.2,98,3.3
2024-03-11 02:00:00,9.9,99,3.3
2024-03-11 03:00:00,9.6,99,2.2
2024-03-11 04:00:00,10.0,98,3.2
2024-03-11 05:00:00,9.6,99,1.5
2024-03-11 06:00:00,9.8,100,1.9
2024-03-11 07:00:00,10.6,95,2.2
2024-03-11 08:00:00,15.4,73,0.4
2024-03-11 09:00:00,18.8,59,5.7
2024-03-11 10:00:00,20.8,50,8.0
2024-03-11 11:00:00,20.5,50,11.3
2024-03-11 12:00:00,22.1,44,12.1
2024-03-11 13:00:00,22.1,45,15.5
2024-03-11 14:00:00,21.2,51,17.4
2024-03-11 15:00:00,20.9,52,19.8
2024-03-11 16:00:00,20.1,54,18.4
2024-03-11 17:00:00,18.7,59,14.9
2024-03-11 18:00:00,17.0,66,11.7
2024-03-11 19:00:00,15.3,74,11.0
2024-03-11 20:00:00,12.4,91,4.7
2024-03-11 21:00:00,11.4,95,4.2
2024-03-11 22:00:00,11.3,94,4.0
2024-03-11 23:00:00,10.9,95,4.0
2024-03-12 00:00:00,10.2,96,3.6
2024-03-12 01:00:00,9.1,98,3.3
2024-03-12 02:00:00,8.9,97,3.0
2024-03-12 03:00:00,8.6,98,3.7
2024-03-12 04:00:00,9.1,97,3.3
2024-03-12 05:00:00,8.6,97,3.2
2024-03-12 06:00:00,8.6,96,2.4
2024-03-12 07:00:00,11.5,87,3.6
2024-03-12 08:00:00,15.5,74,2.5
2024-03-12 09:00:00,18.6,59,6.8
2024-03-12 10:00:00,20.6,48,10.0
2024-03-12 11:00:00,21.3,46,12.2
2024-03-12 12:00:00,21.8,45,11.5
2024-03-12 13:00:00,22.5,44,13.7
2024-03-12 14:00:00,22.4,45,15.3
2024-03-12 15:00:00,22.1,46,15.8
2024-03-12 16:00:00,21.4,49,14.8
2024-03-12 17:00:00,19.0,61,10.3
2024-03-12 18:00:00,16.8,78,7.7
2024-03-12 19:00:00,15.4,85,6.6
2024-03-12 20:00:00,12.3,90,4.0
2024-03-12 21:00:00,11.8,93,4.0
2024-03-12 22:00:00,11.7,94,3.6
2024-03-12 23:00:00,11.4,94,4.2
2024-03-13 00:00:00,11.1,95,4.0
2024-03-13 01:00:00,10.9,95,4.3
2024-03-13 02:00:00,9.9,97,3.2
2024-03-13 03:00:00,10.0,97,3.3
2024-03-13 04:00:00,8.9,99,3.7
2024-03-13 05:00:00,10.6,95,1.5
2024-03-13 06:00:00,10.0,97,1.5
2024-03-13 07:00:00,12.7,87,0.4
2024-03-13 08:00:00,14.9,80,2.0
2024-03-13 09:00:00,17.3,67,7.4
2024-03-13 10:00:00,19.6,55,9.3
2024-03-13 11:00:00,21.0,47,11.4
2024-03-13 12:00:00,21.9,44,14.0
2024-03-13 13:00:00,21.7,45,16.4
2024-03-13 14:00:00,21.4,46,16.8
2024-03-13 15:00:00,21.2,48,15.8
2024-03-13 16:00:00,20.5,51,15.0
2024-03-13 17:00:00,19.5,56,14.6
2024-03-13 18:00:00,17.2,66,13.4
2024-03-13 19:00:00,15.4,76,11.4
2024-03-13 20:00:00,13.4,85,8.5
2024-03-13 21:00:00,12.8,91,6.0
2024-03-13 22:00:00,12.6,93,3.6
2024-03-13 23:00:00,12.8,93,5.1
2024-03-14 00:00:00,12.1,96,4.8
2024-03-14 01:00:00,11.9,97,4.3
2024-03-14 02:00:00,11.1,98,2.6
2024-03-14 03:00:00,10.5,98,2.0
2024-03-14 04:00:00,10.3,99,1.9
2024-03-14 05:00:00,10.3,99,1.5
2024-03-14 06:00:00,9.9,100,1.9
2024-03-14 07:00:00,12.1,91,1.1
2024-03-14 08:00:00,15.9,75,3.4
2024-03-14 09:00:00,17.8,66,7.7
2024-03-14 10:00:00,19.5,56,9.4
2024-03-14 11:00:00,20.7,50,10.9
2024-03-14 12:00:00,21.2,48,11.7
2024-03-14 13:00:00,21.4,48,11.9
2024-03-14 14:00:00,21.2,50,10.2
2024-03-14 15:00:00,20.4,54,12.7
2024-03-14 16:00:00,20.0,55,14.4
2024-03-14 17:00:00,18.7,61,14.1
2024-03-14 18:00:00,16.4,74,11.0
2024-03-14 19:00:00,14.4,85,6.8
2024-03-14 20:00:00,12.9,85,4.7
2024-03-14 21:00:00,12.8,88,3.7
2024-03-14 22:00:00,12.1,94,3.8
2024-03-14 23:00:00,11.4,96,5.1
2024-03-15 00:00:00,10.8,97,3.6
2024-03-15 01:00:00,9.9,98,4.7
2024-03-15 02:00:00,9.7,98,3.0
2024-03-15 03:00:00,9.0,100,2.6
2024-03-15 04:00:00,8.9,100,2.5
2024-03-15 05:00:00,8.7,100,0.8
2024-03-15 06:00:00,8.8,100,2.9
2024-03-15 07:00:00,11.4,90,0.4
2024-03-15 08:00:00,15.4,70,2.3
2024-03-15 09:00:00,18.5,55,7.4
2024-03-15 10:00:00,20.5,46,11.7
2024-03-15 11:00:00,22.1,41,11.2
2024-03-15 12:00:00,22.2,41,11.2
2024-03-15 13:00:00,23.5,38,13.2
2024-03-15 14:00:00,23.4,39,15.6
2024-03-15 15:00:00,23.0,40,14.8
2024-03-15 16:00:00,22.4,43,12.5
2024-03-15 17:00:00,20.8,50,12.2
2024-03-15 18:00:00,17.6,68,8.9
2024-03-15 19:00:00,15.8,79,4.7
2024-03-15 20:00:00,14.6,81,6.0
2024-03-15 21:00:00,14.0,85,3.8
2024-03-15 22:00:00,13.0,92,3.3
2024-03-15 23:00:00,12.0,96,3.6
2024-03-16 00:00:00,11.2,97,2.5
2024-03-16 01:00:00,10.1,99,1.9
2024-03-16 02:00:00,10.1,98,2.2
2024-03-16 03:00:00,9.2,99,3.3
2024-03-16 04:00:00,8.6,98,1.8
2024-03-16 05:00:00,8.4,98,1.5
2024-03-16 06:00:00,8.1,99,1.9
2024-03-16 07:00:00,10.6,89,3.4
2024-03-16 08:00:00,15.1,71,0.7
2024-03-16 09:00:00,18.1,58,4.6
2024-03-16 10:00:00,21.1,46,8.7
2024-03-16 11:00:00,22.2,42,11.6
2024-03-16 12:00:00,22.6,43,13.6
2024-03-16 13:00:00,22.1,48,14.0
2024-03-16 14:00:00,22.2,48,10.2
2024-03-16 15:00:00,22.5,47,8.9
2024-03-16 16:00:00,19.6,60,12.5
2024-03-16 17:00:00,18.9,61,4.6
2024-03-16 18:00:00,16.5,78,4.0
2024-03-16 19:00:00,15.8,81,3.7
2024-03-16 20:00:00,14.4,84,5.0
